"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2021","Kansas","Cigarette Use among Adults","Income","$75,000 or above","9.2","From $20,000-$74,999","18.5","0.5"
"2021","Kentucky","Cigarette Use among Adults","Income","Less than $20,000","40.3","From $20,000-$74,999","21.9","1.8"
"2021","Kentucky","Cigarette Use among Adults","Income","Less than $20,000","40.3","$75,000 or above","10.1","4.0"
"2021","Kentucky","Cigarette Use among Adults","Income","From $20,000-$74,999","21.9","Less than $20,000","40.3","0.5"
"2021","Kentucky","Cigarette Use among Adults","Income","From $20,000-$74,999","21.9","$75,000 or above","10.1","2.2"
"2021","Kentucky","Cigarette Use among Adults","Income","$75,000 or above","10.1","Less than $20,000","40.3","0.3"
"2021","Kentucky","Cigarette Use among Adults","Income","$75,000 or above","10.1","From $20,000-$74,999","21.9","0.5"
"2021","Louisiana","Cigarette Use among Adults","Income","Less than $20,000","33.5","From $20,000-$74,999","20.6","1.6"
"2021","Louisiana","Cigarette Use among Adults","Income","Less than $20,000","33.5","$75,000 or above","11.5","2.9"
"2021","Louisiana","Cigarette Use among Adults","Income","From $20,000-$74,999","20.6","Less than $20,000","33.5","0.6"
"2021","Louisiana","Cigarette Use among Adults","Income","From $20,000-$74,999","20.6","$75,000 or above","11.5","1.8"
"2021","Louisiana","Cigarette Use among Adults","Income","$75,000 or above","11.5","Less than $20,000","33.5","0.3"
"2021","Louisiana","Cigarette Use among Adults","Income","$75,000 or above","11.5","From $20,000-$74,999","20.6","0.6"
"2021","Maine","Cigarette Use among Adults","Income","Less than $20,000","40.7","From $20,000-$74,999","18.1","2.2"
"2021","Maine","Cigarette Use among Adults","Income","Less than $20,000","40.7","$75,000 or above","7.9","5.2"
"2021","Maine","Cigarette Use among Adults","Income","From $20,000-$74,999","18.1","Less than $20,000","40.7","0.4"
"2021","Maine","Cigarette Use among Adults","Income","From $20,000-$74,999","18.1","$75,000 or above","7.9","2.3"
"2021","Maine","Cigarette Use among Adults","Income","$75,000 or above","7.9","Less than $20,000","40.7","0.2"
"2021","Maine","Cigarette Use among Adults","Income","$75,000 or above","7.9","From $20,000-$74,999","18.1","0.4"
"2021","Maryland","Cigarette Use among Adults","Income","Less than $20,000","21.9","From $20,000-$74,999","13.2","1.7"
"2021","Maryland","Cigarette Use among Adults","Income","Less than $20,000","21.9","$75,000 or above","6.4","3.4"
"2021","Maryland","Cigarette Use among Adults","Income","From $20,000-$74,999","13.2","Less than $20,000","21.9","0.6"
"2021","Maryland","Cigarette Use among Adults","Income","From $20,000-$74,999","13.2","$75,000 or above","6.4","2.1"
"2021","Maryland","Cigarette Use among Adults","Income","$75,000 or above","6.4","Less than $20,000","21.9","0.3"
"2021","Maryland","Cigarette Use among Adults","Income","$75,000 or above","6.4","From $20,000-$74,999","13.2","0.5"
"2021","Massachusetts","Cigarette Use among Adults","Income","Less than $20,000","18.5","From $20,000-$74,999","14.4","1.3"
"2021","Massachusetts","Cigarette Use among Adults","Income","Less than $20,000","18.5","$75,000 or above","5.8","3.2"
"2021","Massachusetts","Cigarette Use among Adults","Income","From $20,000-$74,999","14.4","Less than $20,000","18.5","0.8"
"2021","Massachusetts","Cigarette Use among Adults","Income","From $20,000-$74,999","14.4","$75,000 or above","5.8","2.5"
"2021","Massachusetts","Cigarette Use among Adults","Income","$75,000 or above","5.8","Less than $20,000","18.5","0.3"
"2021","Massachusetts","Cigarette Use among Adults","Income","$75,000 or above","5.8","From $20,000-$74,999","14.4","0.4"
"2021","Michigan","Cigarette Use among Adults","Income","Less than $20,000","34.1","From $20,000-$74,999","20.7","1.6"
"2021","Michigan","Cigarette Use among Adults","Income","Less than $20,000","34.1","$75,000 or above","9.7","3.5"
"2021","Michigan","Cigarette Use among Adults","Income","From $20,000-$74,999","20.7","Less than $20,000","34.1","0.6"
"2021","Michigan","Cigarette Use among Adults","Income","From $20,000-$74,999","20.7","$75,000 or above","9.7","2.1"
"2021","Michigan","Cigarette Use among Adults","Income","$75,000 or above","9.7","Less than $20,000","34.1","0.3"
"2021","Michigan","Cigarette Use among Adults","Income","$75,000 or above","9.7","From $20,000-$74,999","20.7","0.5"
"2021","Minnesota","Cigarette Use among Adults","Income","Less than $20,000","28.8","From $20,000-$74,999","17.0","1.7"
"2021","Minnesota","Cigarette Use among Adults","Income","Less than $20,000","28.8","$75,000 or above","9.1","3.2"
"2021","Minnesota","Cigarette Use among Adults","Income","From $20,000-$74,999","17.0","Less than $20,000","28.8","0.6"
"2021","Minnesota","Cigarette Use among Adults","Income","From $20,000-$74,999","17.0","$75,000 or above","9.1","1.9"
"2021","Minnesota","Cigarette Use among Adults","Income","$75,000 or above","9.1","Less than $20,000","28.8","0.3"
"2021","Minnesota","Cigarette Use among Adults","Income","$75,000 or above","9.1","From $20,000-$74,999","17.0","0.5"
"2021","Mississippi","Cigarette Use among Adults","Income","Less than $20,000","31.3","From $20,000-$74,999","19.8","1.6"
"2021","Mississippi","Cigarette Use among Adults","Income","Less than $20,000","31.3","$75,000 or above","11.1","2.8"
"2021","Mississippi","Cigarette Use among Adults","Income","From $20,000-$74,999","19.8","Less than $20,000","31.3","0.6"
"2021","Mississippi","Cigarette Use among Adults","Income","From $20,000-$74,999","19.8","$75,000 or above","11.1","1.8"
"2021","Mississippi","Cigarette Use among Adults","Income","$75,000 or above","11.1","Less than $20,000","31.3","0.4"
"2021","Mississippi","Cigarette Use among Adults","Income","$75,000 or above","11.1","From $20,000-$74,999","19.8","0.6"
"2021","Missouri","Cigarette Use among Adults","Income","Less than $20,000","34.3","From $20,000-$74,999","19.9","1.7"
"2021","Missouri","Cigarette Use among Adults","Income","Less than $20,000","34.3","$75,000 or above","10.2","3.4"
"2021","Missouri","Cigarette Use among Adults","Income","From $20,000-$74,999","19.9","Less than $20,000","34.3","0.6"
"2021","Missouri","Cigarette Use among Adults","Income","From $20,000-$74,999","19.9","$75,000 or above","10.2","2.0"
"2021","Missouri","Cigarette Use among Adults","Income","$75,000 or above","10.2","Less than $20,000","34.3","0.3"
"2021","Missouri","Cigarette Use among Adults","Income","$75,000 or above","10.2","From $20,000-$74,999","19.9","0.5"
"2021","Montana","Cigarette Use among Adults","Income","Less than $20,000","32.8","From $20,000-$74,999","16.8","2.0"
"2021","Montana","Cigarette Use among Adults","Income","Less than $20,000","32.8","$75,000 or above","6.4","5.1"
"2021","Montana","Cigarette Use among Adults","Income","From $20,000-$74,999","16.8","Less than $20,000","32.8","0.5"
"2021","Montana","Cigarette Use among Adults","Income","From $20,000-$74,999","16.8","$75,000 or above","6.4","2.6"
"2021","Montana","Cigarette Use among Adults","Income","$75,000 or above","6.4","Less than $20,000","32.8","0.2"
"2021","Montana","Cigarette Use among Adults","Income","$75,000 or above","6.4","From $20,000-$74,999","16.8","0.4"
"2021","Nebraska","Cigarette Use among Adults","Income","Less than $20,000","28.3","From $20,000-$74,999","15.7","1.8"
"2021","Nebraska","Cigarette Use among Adults","Income","Less than $20,000","28.3","$75,000 or above","8.9","3.2"
"2021","Nebraska","Cigarette Use among Adults","Income","From $20,000-$74,999","15.7","Less than $20,000","28.3","0.6"
"2021","Nebraska","Cigarette Use among Adults","Income","From $20,000-$74,999","15.7","$75,000 or above","8.9","1.8"
"2021","Nebraska","Cigarette Use among Adults","Income","$75,000 or above","8.9","Less than $20,000","28.3","0.3"
"2021","Nebraska","Cigarette Use among Adults","Income","$75,000 or above","8.9","From $20,000-$74,999","15.7","0.6"
"2021","Nevada","Cigarette Use among Adults","Income","Less than $20,000","24.5","From $20,000-$74,999","19.7","1.2"
"2021","Nevada","Cigarette Use among Adults","Income","Less than $20,000","24.5","$75,000 or above","7.6","3.2"
"2021","Nevada","Cigarette Use among Adults","Income","From $20,000-$74,999","19.7","Less than $20,000","24.5","0.8"
"2021","Nevada","Cigarette Use among Adults","Income","From $20,000-$74,999","19.7","$75,000 or above","7.6","2.6"
"2021","Nevada","Cigarette Use among Adults","Income","$75,000 or above","7.6","Less than $20,000","24.5","0.3"
"2021","Nevada","Cigarette Use among Adults","Income","$75,000 or above","7.6","From $20,000-$74,999","19.7","0.4"
"2021","New Hampshire","Cigarette Use among Adults","Income","Less than $20,000","27.6","From $20,000-$74,999","17.0","1.6"
"2021","New Hampshire","Cigarette Use among Adults","Income","Less than $20,000","27.6","$75,000 or above","7.2","3.8"
"2021","New Hampshire","Cigarette Use among Adults","Income","From $20,000-$74,999","17.0","Less than $20,000","27.6","0.6"
"2021","New Hampshire","Cigarette Use among Adults","Income","From $20,000-$74,999","17.0","$75,000 or above","7.2","2.4"
"2021","New Hampshire","Cigarette Use among Adults","Income","$75,000 or above","7.2","Less than $20,000","27.6","0.3"
"2021","New Hampshire","Cigarette Use among Adults","Income","$75,000 or above","7.2","From $20,000-$74,999","17.0","0.4"
"2021","New Jersey","Cigarette Use among Adults","Income","Less than $20,000","17.3","From $20,000-$74,999","14.8","1.2"
"2021","New Jersey","Cigarette Use among Adults","Income","Less than $20,000","17.3","$75,000 or above","7.8","2.2"
"2021","New Jersey","Cigarette Use among Adults","Income","From $20,000-$74,999","14.8","Less than $20,000","17.3","0.9"
"2021","New Jersey","Cigarette Use among Adults","Income","From $20,000-$74,999","14.8","$75,000 or above","7.8","1.9"
"2021","New Jersey","Cigarette Use among Adults","Income","$75,000 or above","7.8","Less than $20,000","17.3","0.5"
"2021","New Jersey","Cigarette Use among Adults","Income","$75,000 or above","7.8","From $20,000-$74,999","14.8","0.5"
"2021","New Mexico","Cigarette Use among Adults","Income","Less than $20,000","23.3","From $20,000-$74,999","15.0","1.6"
"2021","New Mexico","Cigarette Use among Adults","Income","Less than $20,000","23.3","$75,000 or above","5.7","4.1"
"2021","New Mexico","Cigarette Use among Adults","Income","From $20,000-$74,999","15.0","Less than $20,000","23.3","0.6"
"2021","New Mexico","Cigarette Use among Adults","Income","From $20,000-$74,999","15.0","$75,000 or above","5.7","2.6"
"2021","New Mexico","Cigarette Use among Adults","Income","$75,000 or above","5.7","Less than $20,000","23.3","0.2"
"2021","New Mexico","Cigarette Use among Adults","Income","$75,000 or above","5.7","From $20,000-$74,999","15.0","0.4"
"2021","New York","Cigarette Use among Adults","Income","Less than $20,000","21.0","From $20,000-$74,999","15.0","1.4"
"2021","New York","Cigarette Use among Adults","Income","Less than $20,000","21.0","$75,000 or above","7.7","2.7"
"2021","New York","Cigarette Use among Adults","Income","From $20,000-$74,999","15.0","Less than $20,000","21.0","0.7"
"2021","New York","Cigarette Use among Adults","Income","From $20,000-$74,999","15.0","$75,000 or above","7.7","1.9"
"2021","New York","Cigarette Use among Adults","Income","$75,000 or above","7.7","Less than $20,000","21.0","0.4"
"2021","New York","Cigarette Use among Adults","Income","$75,000 or above","7.7","From $20,000-$74,999","15.0","0.5"
"2021","North Carolina","Cigarette Use among Adults","Income","Less than $20,000","25.1","From $20,000-$74,999","17.0","1.5"
"2021","North Carolina","Cigarette Use among Adults","Income","Less than $20,000","25.1","$75,000 or above","8.2","3.1"
"2021","North Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","17.0","Less than $20,000","25.1","0.7"
"2021","North Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","17.0","$75,000 or above","8.2","2.1"
"2021","North Carolina","Cigarette Use among Adults","Income","$75,000 or above","8.2","Less than $20,000","25.1","0.3"
"2021","North Carolina","Cigarette Use among Adults","Income","$75,000 or above","8.2","From $20,000-$74,999","17.0","0.5"
"2021","North Dakota","Cigarette Use among Adults","Income","Less than $20,000","24.1","From $20,000-$74,999","17.9","1.3"
"2021","North Dakota","Cigarette Use among Adults","Income","Less than $20,000","24.1","$75,000 or above","11.1","2.2"
"2021","North Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","17.9","Less than $20,000","24.1","0.7"
"2021","North Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","17.9","$75,000 or above","11.1","1.6"
"2021","North Dakota","Cigarette Use among Adults","Income","$75,000 or above","11.1","Less than $20,000","24.1","0.5"
"2021","North Dakota","Cigarette Use among Adults","Income","$75,000 or above","11.1","From $20,000-$74,999","17.9","0.6"
"2021","Ohio","Cigarette Use among Adults","Income","Less than $20,000","36.5","From $20,000-$74,999","20.6","1.8"
"2021","Ohio","Cigarette Use among Adults","Income","Less than $20,000","36.5","$75,000 or above","10.2","3.6"
"2021","Ohio","Cigarette Use among Adults","Income","From $20,000-$74,999","20.6","Less than $20,000","36.5","0.6"
"2021","Ohio","Cigarette Use among Adults","Income","From $20,000-$74,999","20.6","$75,000 or above","10.2","2.0"
"2021","Ohio","Cigarette Use among Adults","Income","$75,000 or above","10.2","Less than $20,000","36.5","0.3"
"2021","Ohio","Cigarette Use among Adults","Income","$75,000 or above","10.2","From $20,000-$74,999","20.6","0.5"
"2021","Oklahoma","Cigarette Use among Adults","Income","Less than $20,000","32.5","From $20,000-$74,999","19.8","1.6"
"2021","Oklahoma","Cigarette Use among Adults","Income","Less than $20,000","32.5","$75,000 or above","8.3","3.9"
"2021","Oklahoma","Cigarette Use among Adults","Income","From $20,000-$74,999","19.8","Less than $20,000","32.5","0.6"
"2021","Oklahoma","Cigarette Use among Adults","Income","From $20,000-$74,999","19.8","$75,000 or above","8.3","2.4"
"2021","Oklahoma","Cigarette Use among Adults","Income","$75,000 or above","8.3","Less than $20,000","32.5","0.3"
"2021","Oklahoma","Cigarette Use among Adults","Income","$75,000 or above","8.3","From $20,000-$74,999","19.8","0.4"
"2021","Oregon","Cigarette Use among Adults","Income","Less than $20,000","25.5","From $20,000-$74,999","14.6","1.7"
"2021","Oregon","Cigarette Use among Adults","Income","Less than $20,000","25.5","$75,000 or above","5.9","4.3"
"2021","Oregon","Cigarette Use among Adults","Income","From $20,000-$74,999","14.6","Less than $20,000","25.5","0.6"
"2021","Oregon","Cigarette Use among Adults","Income","From $20,000-$74,999","14.6","$75,000 or above","5.9","2.5"
"2021","Oregon","Cigarette Use among Adults","Income","$75,000 or above","5.9","Less than $20,000","25.5","0.2"
"2021","Oregon","Cigarette Use among Adults","Income","$75,000 or above","5.9","From $20,000-$74,999","14.6","0.4"
"2021","Pennsylvania","Cigarette Use among Adults","Income","Less than $20,000","25.0","From $20,000-$74,999","19.7","1.3"
"2021","Pennsylvania","Cigarette Use among Adults","Income","Less than $20,000","25.0","$75,000 or above","8.4","3.0"
"2021","Pennsylvania","Cigarette Use among Adults","Income","From $20,000-$74,999","19.7","Less than $20,000","25.0","0.8"
"2021","Pennsylvania","Cigarette Use among Adults","Income","From $20,000-$74,999","19.7","$75,000 or above","8.4","2.3"
"2021","Pennsylvania","Cigarette Use among Adults","Income","$75,000 or above","8.4","Less than $20,000","25.0","0.3"
"2021","Pennsylvania","Cigarette Use among Adults","Income","$75,000 or above","8.4","From $20,000-$74,999","19.7","0.4"
"2021","Rhode Island","Cigarette Use among Adults","Income","Less than $20,000","21.8","From $20,000-$74,999","15.7","1.4"
"2021","Rhode Island","Cigarette Use among Adults","Income","Less than $20,000","21.8","$75,000 or above","8.0","2.7"
"2021","Rhode Island","Cigarette Use among Adults","Income","From $20,000-$74,999","15.7","Less than $20,000","21.8","0.7"
"2021","Rhode Island","Cigarette Use among Adults","Income","From $20,000-$74,999","15.7","$75,000 or above","8.0","2.0"
"2021","Rhode Island","Cigarette Use among Adults","Income","$75,000 or above","8.0","Less than $20,000","21.8","0.4"
"2021","Rhode Island","Cigarette Use among Adults","Income","$75,000 or above","8.0","From $20,000-$74,999","15.7","0.5"
"2021","South Carolina","Cigarette Use among Adults","Income","Less than $20,000","27.8","From $20,000-$74,999","18.8","1.5"
"2021","South Carolina","Cigarette Use among Adults","Income","Less than $20,000","27.8","$75,000 or above","8.3","3.3"
"2021","South Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","18.8","Less than $20,000","27.8","0.7"
"2021","South Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","18.8","$75,000 or above","8.3","2.3"
"2021","South Carolina","Cigarette Use among Adults","Income","$75,000 or above","8.3","Less than $20,000","27.8","0.3"
"2021","South Carolina","Cigarette Use among Adults","Income","$75,000 or above","8.3","From $20,000-$74,999","18.8","0.4"
"2021","South Dakota","Cigarette Use among Adults","Income","Less than $20,000","23.9","From $20,000-$74,999","17.2","1.4"
"2021","South Dakota","Cigarette Use among Adults","Income","Less than $20,000","23.9","$75,000 or above","10.9","2.2"
"2021","South Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","17.2","Less than $20,000","23.9","0.7"
"2021","South Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","17.2","$75,000 or above","10.9","1.6"
"2021","South Dakota","Cigarette Use among Adults","Income","$75,000 or above","10.9","Less than $20,000","23.9","0.5"
"2021","South Dakota","Cigarette Use among Adults","Income","$75,000 or above","10.9","From $20,000-$74,999","17.2","0.6"
"2021","Tennessee","Cigarette Use among Adults","Income","Less than $20,000","31.1","From $20,000-$74,999","21.9","1.4"
"2021","Tennessee","Cigarette Use among Adults","Income","Less than $20,000","31.1","$75,000 or above","13.3","2.3"
"2021","Tennessee","Cigarette Use among Adults","Income","From $20,000-$74,999","21.9","Less than $20,000","31.1","0.7"
"2021","Tennessee","Cigarette Use among Adults","Income","From $20,000-$74,999","21.9","$75,000 or above","13.3","1.6"
"2021","Tennessee","Cigarette Use among Adults","Income","$75,000 or above","13.3","Less than $20,000","31.1","0.4"
"2021","Tennessee","Cigarette Use among Adults","Income","$75,000 or above","13.3","From $20,000-$74,999","21.9","0.6"
"2021","Texas","Cigarette Use among Adults","Income","Less than $20,000","23.8","From $20,000-$74,999","15.7","1.5"
"2021","Texas","Cigarette Use among Adults","Income","Less than $20,000","23.8","$75,000 or above","7.9","3.0"
"2021","Texas","Cigarette Use among Adults","Income","From $20,000-$74,999","15.7","Less than $20,000","23.8","0.7"
"2021","Texas","Cigarette Use among Adults","Income","From $20,000-$74,999","15.7","$75,000 or above","7.9","2.0"
"2021","Texas","Cigarette Use among Adults","Income","$75,000 or above","7.9","Less than $20,000","23.8","0.3"
"2021","Texas","Cigarette Use among Adults","Income","$75,000 or above","7.9","From $20,000-$74,999","15.7","0.5"
"2021","Utah","Cigarette Use among Adults","Income","Less than $20,000","20.3","From $20,000-$74,999","9.5","2.1"
"2021","Utah","Cigarette Use among Adults","Income","Less than $20,000","20.3","$75,000 or above","3.8","5.3"
"2021","Utah","Cigarette Use among Adults","Income","From $20,000-$74,999","9.5","Less than $20,000","20.3","0.5"
"2021","Utah","Cigarette Use among Adults","Income","From $20,000-$74,999","9.5","$75,000 or above","3.8","2.5"
"2021","Utah","Cigarette Use among Adults","Income","$75,000 or above","3.8","Less than $20,000","20.3","0.2"
"2021","Utah","Cigarette Use among Adults","Income","$75,000 or above","3.8","From $20,000-$74,999","9.5","0.4"
"2021","Vermont","Cigarette Use among Adults","Income","Less than $20,000","36.7","From $20,000-$74,999","17.9","2.1"
"2021","Vermont","Cigarette Use among Adults","Income","Less than $20,000","36.7","$75,000 or above","6.5","5.6"
"2021","Vermont","Cigarette Use among Adults","Income","From $20,000-$74,999","17.9","Less than $20,000","36.7","0.5"
"2021","Vermont","Cigarette Use among Adults","Income","From $20,000-$74,999","17.9","$75,000 or above","6.5","2.8"
"2021","Vermont","Cigarette Use among Adults","Income","$75,000 or above","6.5","Less than $20,000","36.7","0.2"
"2021","Vermont","Cigarette Use among Adults","Income","$75,000 or above","6.5","From $20,000-$74,999","17.9","0.4"
"2021","Virginia","Cigarette Use among Adults","Income","Less than $20,000","28.0","From $20,000-$74,999","16.9","1.7"
"2021","Virginia","Cigarette Use among Adults","Income","Less than $20,000","28.0","$75,000 or above","7.2","3.9"
"2021","Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","16.9","Less than $20,000","28.0","0.6"
"2021","Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","16.9","$75,000 or above","7.2","2.3"
"2021","Virginia","Cigarette Use among Adults","Income","$75,000 or above","7.2","Less than $20,000","28.0","0.3"
"2021","Virginia","Cigarette Use among Adults","Income","$75,000 or above","7.2","From $20,000-$74,999","16.9","0.4"
"2021","Washington","Cigarette Use among Adults","Income","Less than $20,000","25.2","From $20,000-$74,999","14.9","1.7"
"2021","Washington","Cigarette Use among Adults","Income","Less than $20,000","25.2","$75,000 or above","6.2","4.1"
"2021","Washington","Cigarette Use among Adults","Income","From $20,000-$74,999","14.9","Less than $20,000","25.2","0.6"
"2021","Washington","Cigarette Use among Adults","Income","From $20,000-$74,999","14.9","$75,000 or above","6.2","2.4"
"2021","Washington","Cigarette Use among Adults","Income","$75,000 or above","6.2","Less than $20,000","25.2","0.2"
"2021","Washington","Cigarette Use among Adults","Income","$75,000 or above","6.2","From $20,000-$74,999","14.9","0.4"
"2021","West Virginia","Cigarette Use among Adults","Income","Less than $20,000","41.9","From $20,000-$74,999","22.7","1.8"
"2021","West Virginia","Cigarette Use among Adults","Income","Less than $20,000","41.9","$75,000 or above","13.0","3.2"
"2021","West Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","22.7","Less than $20,000","41.9","0.5"
"2021","West Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","22.7","$75,000 or above","13.0","1.7"
"2021","West Virginia","Cigarette Use among Adults","Income","$75,000 or above","13.0","Less than $20,000","41.9","0.3"
"2021","West Virginia","Cigarette Use among Adults","Income","$75,000 or above","13.0","From $20,000-$74,999","22.7","0.6"
"2021","Wisconsin","Cigarette Use among Adults","Income","Less than $20,000","28.8","From $20,000-$74,999","15.1","1.9"
"2021","Wisconsin","Cigarette Use among Adults","Income","Less than $20,000","28.8","$75,000 or above","8.3","3.5"
"2021","Wisconsin","Cigarette Use among Adults","Income","From $20,000-$74,999","15.1","Less than $20,000","28.8","0.5"
"2021","Wisconsin","Cigarette Use among Adults","Income","From $20,000-$74,999","15.1","$75,000 or above","8.3","1.8"
"2021","Wisconsin","Cigarette Use among Adults","Income","$75,000 or above","8.3","Less than $20,000","28.8","0.3"
"2021","Wisconsin","Cigarette Use among Adults","Income","$75,000 or above","8.3","From $20,000-$74,999","15.1","0.5"
"2021","Wyoming","Cigarette Use among Adults","Income","Less than $20,000","31.1","From $20,000-$74,999","19.3","1.6"
"2021","Wyoming","Cigarette Use among Adults","Income","Less than $20,000","31.1","$75,000 or above","9.3","3.3"
"2021","Wyoming","Cigarette Use among Adults","Income","From $20,000-$74,999","19.3","Less than $20,000","31.1","0.6"
"2021","Wyoming","Cigarette Use among Adults","Income","From $20,000-$74,999","19.3","$75,000 or above","9.3","2.1"
"2021","Wyoming","Cigarette Use among Adults","Income","$75,000 or above","9.3","Less than $20,000","31.1","0.3"
"2021","Wyoming","Cigarette Use among Adults","Income","$75,000 or above","9.3","From $20,000-$74,999","19.3","0.5"
"2022","Alabama","Cigarette Use among Adults","Income","Less than $20,000","27.7","From $20,000-$74,999","18.1","1.5"
"2022","Alabama","Cigarette Use among Adults","Income","Less than $20,000","27.7","$75,000 or above","7.7","3.6"
"2022","Alabama","Cigarette Use among Adults","Income","From $20,000-$74,999","18.1","Less than $20,000","27.7","0.7"
"2022","Alabama","Cigarette Use among Adults","Income","From $20,000-$74,999","18.1","$75,000 or above","7.7","2.4"
"2022","Alabama","Cigarette Use among Adults","Income","$75,000 or above","7.7","Less than $20,000","27.7","0.3"
"2022","Alabama","Cigarette Use among Adults","Income","$75,000 or above","7.7","From $20,000-$74,999","18.1","0.4"
"2022","Alaska","Cigarette Use among Adults","Income","Less than $20,000","38.8","From $20,000-$74,999","20.4","1.9"
"2022","Alaska","Cigarette Use among Adults","Income","Less than $20,000","38.8","$75,000 or above","8.6","4.5"
"2022","Alaska","Cigarette Use among Adults","Income","From $20,000-$74,999","20.4","Less than $20,000","38.8","0.5"
"2022","Alaska","Cigarette Use among Adults","Income","From $20,000-$74,999","20.4","$75,000 or above","8.6","2.4"
"2022","Alaska","Cigarette Use among Adults","Income","$75,000 or above","8.6","Less than $20,000","38.8","0.2"
"2022","Alaska","Cigarette Use among Adults","Income","$75,000 or above","8.6","From $20,000-$74,999","20.4","0.4"
"2022","Arizona","Cigarette Use among Adults","Income","Less than $20,000","25.6","From $20,000-$74,999","14.8","1.7"
"2022","Arizona","Cigarette Use among Adults","Income","Less than $20,000","25.6","$75,000 or above","8.3","3.1"
"2022","Arizona","Cigarette Use among Adults","Income","From $20,000-$74,999","14.8","Less than $20,000","25.6","0.6"
"2022","Arizona","Cigarette Use among Adults","Income","From $20,000-$74,999","14.8","$75,000 or above","8.3","1.8"
"2022","Arizona","Cigarette Use among Adults","Income","$75,000 or above","8.3","Less than $20,000","25.6","0.3"
"2022","Arizona","Cigarette Use among Adults","Income","$75,000 or above","8.3","From $20,000-$74,999","14.8","0.6"
"2022","Arkansas","Cigarette Use among Adults","Income","Less than $20,000","34.3","From $20,000-$74,999","20.1","1.7"
"2022","Arkansas","Cigarette Use among Adults","Income","Less than $20,000","34.3","$75,000 or above","10.2","3.4"
"2022","Arkansas","Cigarette Use among Adults","Income","From $20,000-$74,999","20.1","Less than $20,000","34.3","0.6"
"2022","Arkansas","Cigarette Use among Adults","Income","From $20,000-$74,999","20.1","$75,000 or above","10.2","2.0"
"2022","Arkansas","Cigarette Use among Adults","Income","$75,000 or above","10.2","Less than $20,000","34.3","0.3"
"2022","Arkansas","Cigarette Use among Adults","Income","$75,000 or above","10.2","From $20,000-$74,999","20.1","0.5"
"2022","California","Cigarette Use among Adults","Income","Less than $20,000","18.9","From $20,000-$74,999","11.0","1.7"
"2022","California","Cigarette Use among Adults","Income","Less than $20,000","18.9","$75,000 or above","6.6","2.9"
"2022","California","Cigarette Use among Adults","Income","From $20,000-$74,999","11.0","Less than $20,000","18.9","0.6"
"2022","California","Cigarette Use among Adults","Income","From $20,000-$74,999","11.0","$75,000 or above","6.6","1.7"
"2022","California","Cigarette Use among Adults","Income","$75,000 or above","6.6","Less than $20,000","18.9","0.3"
"2022","California","Cigarette Use among Adults","Income","$75,000 or above","6.6","From $20,000-$74,999","11.0","0.6"
"2022","Colorado","Cigarette Use among Adults","Income","Less than $20,000","22.8","From $20,000-$74,999","14.5","1.6"
"2022","Colorado","Cigarette Use among Adults","Income","Less than $20,000","22.8","$75,000 or above","6.1","3.7"
"2022","Colorado","Cigarette Use among Adults","Income","From $20,000-$74,999","14.5","Less than $20,000","22.8","0.6"
"2022","Colorado","Cigarette Use among Adults","Income","From $20,000-$74,999","14.5","$75,000 or above","6.1","2.4"
"2022","Colorado","Cigarette Use among Adults","Income","$75,000 or above","6.1","Less than $20,000","22.8","0.3"
"2022","Colorado","Cigarette Use among Adults","Income","$75,000 or above","6.1","From $20,000-$74,999","14.5","0.4"
"2022","Connecticut","Cigarette Use among Adults","Income","Less than $20,000","21.3","From $20,000-$74,999","12.9","1.7"
"2022","Connecticut","Cigarette Use among Adults","Income","Less than $20,000","21.3","$75,000 or above","6.3","3.4"
"2022","Connecticut","Cigarette Use among Adults","Income","From $20,000-$74,999","12.9","Less than $20,000","21.3","0.6"
"2022","Connecticut","Cigarette Use among Adults","Income","From $20,000-$74,999","12.9","$75,000 or above","6.3","2.0"
"2022","Connecticut","Cigarette Use among Adults","Income","$75,000 or above","6.3","Less than $20,000","21.3","0.3"
"2022","Connecticut","Cigarette Use among Adults","Income","$75,000 or above","6.3","From $20,000-$74,999","12.9","0.5"
"2022","Delaware","Cigarette Use among Adults","Income","Less than $20,000","24.6","From $20,000-$74,999","16.5","1.5"
"2022","Delaware","Cigarette Use among Adults","Income","Less than $20,000","24.6","$75,000 or above","9.6","2.6"
"2022","Delaware","Cigarette Use among Adults","Income","From $20,000-$74,999","16.5","Less than $20,000","24.6","0.7"
