"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 25-44","23.9","Age 65 or older","11.4","2.1"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 45-64","24.0","Age 18-24","6.4","3.8"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 45-64","24.0","Age 25-44","23.9","1.0"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 45-64","24.0","Age 65 or older","11.4","2.1"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 65 or older","11.4","Age 18-24","6.4","1.8"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 65 or older","11.4","Age 25-44","23.9","0.5"
"2022","Arkansas","Cigarette Use among Adults","Age","Age 65 or older","11.4","Age 45-64","24.0","0.5"
"2022","California","Cigarette Use among Adults","Age","Age 18-24","4.0","Age 25-44","11.8","0.3"
"2022","California","Cigarette Use among Adults","Age","Age 18-24","4.0","Age 45-64","11.9","0.3"
"2022","California","Cigarette Use among Adults","Age","Age 18-24","4.0","Age 65 or older","6.3","0.6"
"2022","California","Cigarette Use among Adults","Age","Age 25-44","11.8","Age 18-24","4.0","3.0"
"2022","California","Cigarette Use among Adults","Age","Age 25-44","11.8","Age 45-64","11.9","1.0"
"2022","California","Cigarette Use among Adults","Age","Age 25-44","11.8","Age 65 or older","6.3","1.9"
"2022","California","Cigarette Use among Adults","Age","Age 45-64","11.9","Age 18-24","4.0","3.0"
"2022","California","Cigarette Use among Adults","Age","Age 45-64","11.9","Age 25-44","11.8","1.0"
"2022","California","Cigarette Use among Adults","Age","Age 45-64","11.9","Age 65 or older","6.3","1.9"
"2022","California","Cigarette Use among Adults","Age","Age 65 or older","6.3","Age 18-24","4.0","1.6"
"2022","California","Cigarette Use among Adults","Age","Age 65 or older","6.3","Age 25-44","11.8","0.5"
"2022","California","Cigarette Use among Adults","Age","Age 65 or older","6.3","Age 45-64","11.9","0.5"
"2022","Colorado","Cigarette Use among Adults","Age","Age 18-24","7.1","Age 25-44","13.0","0.5"
"2022","Colorado","Cigarette Use among Adults","Age","Age 18-24","7.1","Age 45-64","11.9","0.6"
"2022","Colorado","Cigarette Use among Adults","Age","Age 18-24","7.1","Age 65 or older","6.8","1.0"
"2022","Colorado","Cigarette Use among Adults","Age","Age 25-44","13.0","Age 18-24","7.1","1.8"
"2022","Colorado","Cigarette Use among Adults","Age","Age 25-44","13.0","Age 45-64","11.9","1.1"
"2022","Colorado","Cigarette Use among Adults","Age","Age 25-44","13.0","Age 65 or older","6.8","1.9"
"2022","Colorado","Cigarette Use among Adults","Age","Age 45-64","11.9","Age 18-24","7.1","1.7"
"2022","Colorado","Cigarette Use among Adults","Age","Age 45-64","11.9","Age 25-44","13.0","0.9"
"2022","Colorado","Cigarette Use among Adults","Age","Age 45-64","11.9","Age 65 or older","6.8","1.8"
"2022","Colorado","Cigarette Use among Adults","Age","Age 65 or older","6.8","Age 18-24","7.1","1.0"
"2022","Colorado","Cigarette Use among Adults","Age","Age 65 or older","6.8","Age 25-44","13.0","0.5"
"2022","Colorado","Cigarette Use among Adults","Age","Age 65 or older","6.8","Age 45-64","11.9","0.6"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 18-24","6.3","Age 25-44","11.2","0.6"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 18-24","6.3","Age 45-64","12.5","0.5"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 18-24","6.3","Age 65 or older","7.1","0.9"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 25-44","11.2","Age 18-24","6.3","1.8"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 25-44","11.2","Age 45-64","12.5","0.9"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 25-44","11.2","Age 65 or older","7.1","1.6"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 45-64","12.5","Age 18-24","6.3","2.0"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 45-64","12.5","Age 25-44","11.2","1.1"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 45-64","12.5","Age 65 or older","7.1","1.8"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 65 or older","7.1","Age 18-24","6.3","1.1"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 65 or older","7.1","Age 25-44","11.2","0.6"
"2022","Connecticut","Cigarette Use among Adults","Age","Age 65 or older","7.1","Age 45-64","12.5","0.6"
"2022","Delaware","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 25-44","16.6","Not Applicable"
"2022","Delaware","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 45-64","16.6","Not Applicable"
"2022","Delaware","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 65 or older","7.6","Not Applicable"
"2022","Delaware","Cigarette Use among Adults","Age","Age 25-44","16.6","Age 18-24","No Data","Not Applicable"
"2022","Delaware","Cigarette Use among Adults","Age","Age 25-44","16.6","Age 45-64","16.6","1.0"
"2022","Delaware","Cigarette Use among Adults","Age","Age 25-44","16.6","Age 65 or older","7.6","2.2"
"2022","Delaware","Cigarette Use among Adults","Age","Age 45-64","16.6","Age 18-24","No Data","Not Applicable"
"2022","Delaware","Cigarette Use among Adults","Age","Age 45-64","16.6","Age 25-44","16.6","1.0"
"2022","Delaware","Cigarette Use among Adults","Age","Age 45-64","16.6","Age 65 or older","7.6","2.2"
"2022","Delaware","Cigarette Use among Adults","Age","Age 65 or older","7.6","Age 18-24","No Data","Not Applicable"
"2022","Delaware","Cigarette Use among Adults","Age","Age 65 or older","7.6","Age 25-44","16.6","0.5"
"2022","Delaware","Cigarette Use among Adults","Age","Age 65 or older","7.6","Age 45-64","16.6","0.5"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 25-44","11.1","Not Applicable"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 45-64","14.3","Not Applicable"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 65 or older","6.5","Not Applicable"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 25-44","11.1","Age 18-24","No Data","Not Applicable"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 25-44","11.1","Age 45-64","14.3","0.8"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 25-44","11.1","Age 65 or older","6.5","1.7"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 45-64","14.3","Age 18-24","No Data","Not Applicable"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 45-64","14.3","Age 25-44","11.1","1.3"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 45-64","14.3","Age 65 or older","6.5","2.2"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 65 or older","6.5","Age 18-24","No Data","Not Applicable"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 65 or older","6.5","Age 25-44","11.1","0.6"
"2022","District of Columbia","Cigarette Use among Adults","Age","Age 65 or older","6.5","Age 45-64","14.3","0.5"
"2022","Florida","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 25-44","15.1","Not Applicable"
"2022","Florida","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 45-64","14.2","Not Applicable"
"2022","Florida","Cigarette Use among Adults","Age","Age 18-24","No Data","Age 65 or older","6.7","Not Applicable"
"2022","Florida","Cigarette Use among Adults","Age","Age 25-44","15.1","Age 18-24","No Data","Not Applicable"
"2022","Florida","Cigarette Use among Adults","Age","Age 25-44","15.1","Age 45-64","14.2","1.1"
"2022","Florida","Cigarette Use among Adults","Age","Age 25-44","15.1","Age 65 or older","6.7","2.3"
"2022","Florida","Cigarette Use among Adults","Age","Age 45-64","14.2","Age 18-24","No Data","Not Applicable"
"2022","Florida","Cigarette Use among Adults","Age","Age 45-64","14.2","Age 25-44","15.1","0.9"
"2022","Florida","Cigarette Use among Adults","Age","Age 45-64","14.2","Age 65 or older","6.7","2.1"
"2022","Florida","Cigarette Use among Adults","Age","Age 65 or older","6.7","Age 18-24","No Data","Not Applicable"
"2022","Florida","Cigarette Use among Adults","Age","Age 65 or older","6.7","Age 25-44","15.1","0.4"
"2022","Florida","Cigarette Use among Adults","Age","Age 65 or older","6.7","Age 45-64","14.2","0.5"
"2022","Georgia","Cigarette Use among Adults","Age","Age 18-24","4.7","Age 25-44","15.2","0.3"
"2022","Georgia","Cigarette Use among Adults","Age","Age 18-24","4.7","Age 45-64","14.7","0.3"
"2022","Georgia","Cigarette Use among Adults","Age","Age 18-24","4.7","Age 65 or older","9.7","0.5"
"2022","Georgia","Cigarette Use among Adults","Age","Age 25-44","15.2","Age 18-24","4.7","3.2"
"2022","Georgia","Cigarette Use among Adults","Age","Age 25-44","15.2","Age 45-64","14.7","1.0"
"2022","Georgia","Cigarette Use among Adults","Age","Age 25-44","15.2","Age 65 or older","9.7","1.6"
"2022","Georgia","Cigarette Use among Adults","Age","Age 45-64","14.7","Age 18-24","4.7","3.1"
"2022","Georgia","Cigarette Use among Adults","Age","Age 45-64","14.7","Age 25-44","15.2","1.0"
"2022","Georgia","Cigarette Use among Adults","Age","Age 45-64","14.7","Age 65 or older","9.7","1.5"
"2022","Georgia","Cigarette Use among Adults","Age","Age 65 or older","9.7","Age 18-24","4.7","2.1"
"2022","Georgia","Cigarette Use among Adults","Age","Age 65 or older","9.7","Age 25-44","15.2","0.6"
"2022","Georgia","Cigarette Use among Adults","Age","Age 65 or older","9.7","Age 45-64","14.7","0.7"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 18-24","3.0","Age 25-44","14.1","0.2"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 18-24","3.0","Age 45-64","11.6","0.3"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 18-24","3.0","Age 65 or older","5.7","0.5"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 25-44","14.1","Age 18-24","3.0","4.7"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 25-44","14.1","Age 45-64","11.6","1.2"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 25-44","14.1","Age 65 or older","5.7","2.5"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 45-64","11.6","Age 18-24","3.0","3.9"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 45-64","11.6","Age 25-44","14.1","0.8"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 45-64","11.6","Age 65 or older","5.7","2.0"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 65 or older","5.7","Age 18-24","3.0","1.9"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 65 or older","5.7","Age 25-44","14.1","0.4"
"2022","Hawaii","Cigarette Use among Adults","Age","Age 65 or older","5.7","Age 45-64","11.6","0.5"
"2022","Idaho","Cigarette Use among Adults","Age","Age 18-24","8.8","Age 25-44","14.1","0.6"
"2022","Idaho","Cigarette Use among Adults","Age","Age 18-24","8.8","Age 45-64","14.3","0.6"
"2022","Idaho","Cigarette Use among Adults","Age","Age 18-24","8.8","Age 65 or older","7.2","1.2"
"2022","Idaho","Cigarette Use among Adults","Age","Age 25-44","14.1","Age 18-24","8.8","1.6"
"2022","Idaho","Cigarette Use among Adults","Age","Age 25-44","14.1","Age 45-64","14.3","1.0"
"2022","Idaho","Cigarette Use among Adults","Age","Age 25-44","14.1","Age 65 or older","7.2","2.0"
"2022","Idaho","Cigarette Use among Adults","Age","Age 45-64","14.3","Age 18-24","8.8","1.6"
"2022","Idaho","Cigarette Use among Adults","Age","Age 45-64","14.3","Age 25-44","14.1","1.0"
"2022","Idaho","Cigarette Use among Adults","Age","Age 45-64","14.3","Age 65 or older","7.2","2.0"
"2022","Idaho","Cigarette Use among Adults","Age","Age 65 or older","7.2","Age 18-24","8.8","0.8"
"2022","Idaho","Cigarette Use among Adults","Age","Age 65 or older","7.2","Age 25-44","14.1","0.5"
"2022","Idaho","Cigarette Use among Adults","Age","Age 65 or older","7.2","Age 45-64","14.3","0.5"
"2022","Illinois","Cigarette Use among Adults","Age","Age 18-24","5.8","Age 25-44","15.0","0.4"
"2022","Illinois","Cigarette Use among Adults","Age","Age 18-24","5.8","Age 45-64","15.2","0.4"
"2022","Illinois","Cigarette Use among Adults","Age","Age 18-24","5.8","Age 65 or older","8.2","0.7"
"2022","Illinois","Cigarette Use among Adults","Age","Age 25-44","15.0","Age 18-24","5.8","2.6"
"2022","Illinois","Cigarette Use among Adults","Age","Age 25-44","15.0","Age 45-64","15.2","1.0"
"2022","Illinois","Cigarette Use among Adults","Age","Age 25-44","15.0","Age 65 or older","8.2","1.8"
"2022","Illinois","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 18-24","5.8","2.6"
"2022","Illinois","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 25-44","15.0","1.0"
"2022","Illinois","Cigarette Use among Adults","Age","Age 45-64","15.2","Age 65 or older","8.2","1.9"
"2022","Illinois","Cigarette Use among Adults","Age","Age 65 or older","8.2","Age 18-24","5.8","1.4"
"2022","Illinois","Cigarette Use among Adults","Age","Age 65 or older","8.2","Age 25-44","15.0","0.5"
"2022","Illinois","Cigarette Use among Adults","Age","Age 65 or older","8.2","Age 45-64","15.2","0.5"
"2022","Indiana","Cigarette Use among Adults","Age","Age 18-24","5.2","Age 25-44","20.0","0.3"
"2022","Indiana","Cigarette Use among Adults","Age","Age 18-24","5.2","Age 45-64","21.1","0.2"
"2022","Indiana","Cigarette Use among Adults","Age","Age 18-24","5.2","Age 65 or older","10.5","0.5"
"2022","Indiana","Cigarette Use among Adults","Age","Age 25-44","20.0","Age 18-24","5.2","3.8"
"2022","Indiana","Cigarette Use among Adults","Age","Age 25-44","20.0","Age 45-64","21.1","0.9"
"2022","Indiana","Cigarette Use among Adults","Age","Age 25-44","20.0","Age 65 or older","10.5","1.9"
"2022","Indiana","Cigarette Use among Adults","Age","Age 45-64","21.1","Age 18-24","5.2","4.1"
"2022","Indiana","Cigarette Use among Adults","Age","Age 45-64","21.1","Age 25-44","20.0","1.1"
"2022","Indiana","Cigarette Use among Adults","Age","Age 45-64","21.1","Age 65 or older","10.5","2.0"
"2022","Indiana","Cigarette Use among Adults","Age","Age 65 or older","10.5","Age 18-24","5.2","2.0"
"2022","Indiana","Cigarette Use among Adults","Age","Age 65 or older","10.5","Age 25-44","20.0","0.5"
"2022","Indiana","Cigarette Use among Adults","Age","Age 65 or older","10.5","Age 45-64","21.1","0.5"
"2022","Iowa","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 25-44","18.4","0.4"
"2022","Iowa","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 45-64","18.7","0.4"
"2022","Iowa","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 65 or older","8.5","0.9"
"2022","Iowa","Cigarette Use among Adults","Age","Age 25-44","18.4","Age 18-24","8.0","2.3"
"2022","Iowa","Cigarette Use among Adults","Age","Age 25-44","18.4","Age 45-64","18.7","1.0"
"2022","Iowa","Cigarette Use among Adults","Age","Age 25-44","18.4","Age 65 or older","8.5","2.2"
"2022","Iowa","Cigarette Use among Adults","Age","Age 45-64","18.7","Age 18-24","8.0","2.3"
"2022","Iowa","Cigarette Use among Adults","Age","Age 45-64","18.7","Age 25-44","18.4","1.0"
"2022","Iowa","Cigarette Use among Adults","Age","Age 45-64","18.7","Age 65 or older","8.5","2.2"
"2022","Iowa","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 18-24","8.0","1.1"
"2022","Iowa","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 25-44","18.4","0.5"
"2022","Iowa","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 45-64","18.7","0.5"
"2022","Kansas","Cigarette Use among Adults","Age","Age 18-24","6.7","Age 25-44","17.6","0.4"
"2022","Kansas","Cigarette Use among Adults","Age","Age 18-24","6.7","Age 45-64","18.1","0.4"
"2022","Kansas","Cigarette Use among Adults","Age","Age 18-24","6.7","Age 65 or older","10.2","0.7"
"2022","Kansas","Cigarette Use among Adults","Age","Age 25-44","17.6","Age 18-24","6.7","2.6"
"2022","Kansas","Cigarette Use among Adults","Age","Age 25-44","17.6","Age 45-64","18.1","1.0"
"2022","Kansas","Cigarette Use among Adults","Age","Age 25-44","17.6","Age 65 or older","10.2","1.7"
"2022","Kansas","Cigarette Use among Adults","Age","Age 45-64","18.1","Age 18-24","6.7","2.7"
"2022","Kansas","Cigarette Use among Adults","Age","Age 45-64","18.1","Age 25-44","17.6","1.0"
"2022","Kansas","Cigarette Use among Adults","Age","Age 45-64","18.1","Age 65 or older","10.2","1.8"
"2022","Kansas","Cigarette Use among Adults","Age","Age 65 or older","10.2","Age 18-24","6.7","1.5"
"2022","Kansas","Cigarette Use among Adults","Age","Age 65 or older","10.2","Age 25-44","17.6","0.6"
"2022","Kansas","Cigarette Use among Adults","Age","Age 65 or older","10.2","Age 45-64","18.1","0.6"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 18-24","9.2","Age 25-44","17.0","0.5"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 18-24","9.2","Age 45-64","25.0","0.4"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 18-24","9.2","Age 65 or older","11.7","0.8"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 25-44","17.0","Age 18-24","9.2","1.8"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 25-44","17.0","Age 45-64","25.0","0.7"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 25-44","17.0","Age 65 or older","11.7","1.5"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 45-64","25.0","Age 18-24","9.2","2.7"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 45-64","25.0","Age 25-44","17.0","1.5"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 45-64","25.0","Age 65 or older","11.7","2.1"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 65 or older","11.7","Age 18-24","9.2","1.3"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 65 or older","11.7","Age 25-44","17.0","0.7"
"2022","Kentucky","Cigarette Use among Adults","Age","Age 65 or older","11.7","Age 45-64","25.0","0.5"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 18-24","5.8","Age 25-44","19.3","0.3"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 18-24","5.8","Age 45-64","21.6","0.3"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 18-24","5.8","Age 65 or older","12.0","0.5"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 25-44","19.3","Age 18-24","5.8","3.3"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 25-44","19.3","Age 45-64","21.6","0.9"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 25-44","19.3","Age 65 or older","12.0","1.6"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 45-64","21.6","Age 18-24","5.8","3.7"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 45-64","21.6","Age 25-44","19.3","1.1"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 45-64","21.6","Age 65 or older","12.0","1.8"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 65 or older","12.0","Age 18-24","5.8","2.1"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 65 or older","12.0","Age 25-44","19.3","0.6"
"2022","Louisiana","Cigarette Use among Adults","Age","Age 65 or older","12.0","Age 45-64","21.6","0.6"
"2022","Maine","Cigarette Use among Adults","Age","Age 18-24","12.4","Age 25-44","19.3","0.6"
"2022","Maine","Cigarette Use among Adults","Age","Age 18-24","12.4","Age 45-64","17.2","0.7"
"2022","Maine","Cigarette Use among Adults","Age","Age 18-24","12.4","Age 65 or older","8.9","1.4"
"2022","Maine","Cigarette Use among Adults","Age","Age 25-44","19.3","Age 18-24","12.4","1.6"
"2022","Maine","Cigarette Use among Adults","Age","Age 25-44","19.3","Age 45-64","17.2","1.1"
"2022","Maine","Cigarette Use among Adults","Age","Age 25-44","19.3","Age 65 or older","8.9","2.2"
"2022","Maine","Cigarette Use among Adults","Age","Age 45-64","17.2","Age 18-24","12.4","1.4"
"2022","Maine","Cigarette Use among Adults","Age","Age 45-64","17.2","Age 25-44","19.3","0.9"
"2022","Maine","Cigarette Use among Adults","Age","Age 45-64","17.2","Age 65 or older","8.9","1.9"
"2022","Maine","Cigarette Use among Adults","Age","Age 65 or older","8.9","Age 18-24","12.4","0.7"
"2022","Maine","Cigarette Use among Adults","Age","Age 65 or older","8.9","Age 25-44","19.3","0.5"
"2022","Maine","Cigarette Use among Adults","Age","Age 65 or older","8.9","Age 45-64","17.2","0.5"
"2022","Maryland","Cigarette Use among Adults","Age","Age 18-24","3.3","Age 25-44","12.2","0.3"
"2022","Maryland","Cigarette Use among Adults","Age","Age 18-24","3.3","Age 45-64","11.3","0.3"
"2022","Maryland","Cigarette Use among Adults","Age","Age 18-24","3.3","Age 65 or older","6.4","0.5"
"2022","Maryland","Cigarette Use among Adults","Age","Age 25-44","12.2","Age 18-24","3.3","3.7"
"2022","Maryland","Cigarette Use among Adults","Age","Age 25-44","12.2","Age 45-64","11.3","1.1"
"2022","Maryland","Cigarette Use among Adults","Age","Age 25-44","12.2","Age 65 or older","6.4","1.9"
"2022","Maryland","Cigarette Use among Adults","Age","Age 45-64","11.3","Age 18-24","3.3","3.4"
"2022","Maryland","Cigarette Use among Adults","Age","Age 45-64","11.3","Age 25-44","12.2","0.9"
"2022","Maryland","Cigarette Use among Adults","Age","Age 45-64","11.3","Age 65 or older","6.4","1.8"
"2022","Maryland","Cigarette Use among Adults","Age","Age 65 or older","6.4","Age 18-24","3.3","1.9"
"2022","Maryland","Cigarette Use among Adults","Age","Age 65 or older","6.4","Age 25-44","12.2","0.5"
"2022","Maryland","Cigarette Use among Adults","Age","Age 65 or older","6.4","Age 45-64","11.3","0.6"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 18-24","6.2","Age 25-44","12.6","0.5"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 18-24","6.2","Age 45-64","11.5","0.5"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 18-24","6.2","Age 65 or older","8.1","0.8"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 25-44","12.6","Age 18-24","6.2","2.0"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 25-44","12.6","Age 45-64","11.5","1.1"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 25-44","12.6","Age 65 or older","8.1","1.6"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 45-64","11.5","Age 18-24","6.2","1.9"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 45-64","11.5","Age 25-44","12.6","0.9"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 45-64","11.5","Age 65 or older","8.1","1.4"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 65 or older","8.1","Age 18-24","6.2","1.3"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 65 or older","8.1","Age 25-44","12.6","0.6"
"2022","Massachusetts","Cigarette Use among Adults","Age","Age 65 or older","8.1","Age 45-64","11.5","0.7"
"2022","Michigan","Cigarette Use among Adults","Age","Age 18-24","6.5","Age 25-44","19.1","0.3"
"2022","Michigan","Cigarette Use among Adults","Age","Age 18-24","6.5","Age 45-64","19.1","0.3"
"2022","Michigan","Cigarette Use among Adults","Age","Age 18-24","6.5","Age 65 or older","9.8","0.7"
"2022","Michigan","Cigarette Use among Adults","Age","Age 25-44","19.1","Age 18-24","6.5","2.9"
"2022","Michigan","Cigarette Use among Adults","Age","Age 25-44","19.1","Age 45-64","19.1","1.0"
"2022","Michigan","Cigarette Use among Adults","Age","Age 25-44","19.1","Age 65 or older","9.8","1.9"
"2022","Michigan","Cigarette Use among Adults","Age","Age 45-64","19.1","Age 18-24","6.5","2.9"
"2022","Michigan","Cigarette Use among Adults","Age","Age 45-64","19.1","Age 25-44","19.1","1.0"
"2022","Michigan","Cigarette Use among Adults","Age","Age 45-64","19.1","Age 65 or older","9.8","1.9"
"2022","Michigan","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 18-24","6.5","1.5"
"2022","Michigan","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 25-44","19.1","0.5"
"2022","Michigan","Cigarette Use among Adults","Age","Age 65 or older","9.8","Age 45-64","19.1","0.5"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 18-24","8.1","Age 25-44","15.8","0.5"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 18-24","8.1","Age 45-64","15.0","0.5"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 18-24","8.1","Age 65 or older","8.5","1.0"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 25-44","15.8","Age 18-24","8.1","2.0"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 25-44","15.8","Age 45-64","15.0","1.1"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 25-44","15.8","Age 65 or older","8.5","1.9"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 45-64","15.0","Age 18-24","8.1","1.9"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 45-64","15.0","Age 25-44","15.8","0.9"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 45-64","15.0","Age 65 or older","8.5","1.8"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 18-24","8.1","1.0"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 25-44","15.8","0.5"
"2022","Minnesota","Cigarette Use among Adults","Age","Age 65 or older","8.5","Age 45-64","15.0","0.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 25-44","21.0","0.4"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 45-64","21.0","0.4"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 18-24","8.0","Age 65 or older","12.9","0.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 25-44","21.0","Age 18-24","8.0","2.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 25-44","21.0","Age 45-64","21.0","1.0"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 25-44","21.0","Age 65 or older","12.9","1.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 45-64","21.0","Age 18-24","8.0","2.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 45-64","21.0","Age 25-44","21.0","1.0"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 45-64","21.0","Age 65 or older","12.9","1.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 65 or older","12.9","Age 18-24","8.0","1.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 65 or older","12.9","Age 25-44","21.0","0.6"
"2022","Mississippi","Cigarette Use among Adults","Age","Age 65 or older","12.9","Age 45-64","21.0","0.6"
"2022","Missouri","Cigarette Use among Adults","Age","Age 18-24","6.3","Age 25-44","23.3","0.3"
"2022","Missouri","Cigarette Use among Adults","Age","Age 18-24","6.3","Age 45-64","18.8","0.3"
"2022","Missouri","Cigarette Use among Adults","Age","Age 18-24","6.3","Age 65 or older","10.5","0.6"
"2022","Missouri","Cigarette Use among Adults","Age","Age 25-44","23.3","Age 18-24","6.3","3.7"
"2022","Missouri","Cigarette Use among Adults","Age","Age 25-44","23.3","Age 45-64","18.8","1.2"
"2022","Missouri","Cigarette Use among Adults","Age","Age 25-44","23.3","Age 65 or older","10.5","2.2"
"2022","Missouri","Cigarette Use among Adults","Age","Age 45-64","18.8","Age 18-24","6.3","3.0"
"2022","Missouri","Cigarette Use among Adults","Age","Age 45-64","18.8","Age 25-44","23.3","0.8"
