"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.3","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.3","Non-Hispanic Black","17.6","0.8"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.3","Non-Hispanic White","14.6","0.9"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","21.9","Hispanic","13.3","1.6"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","21.9","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","21.9","Non-Hispanic Black","17.6","1.2"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","21.9","Non-Hispanic White","14.6","1.5"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","13.3","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","21.9","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","17.6","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","14.6","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.6","Hispanic","13.3","1.3"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.6","Non-Hispanic AIAN","21.9","0.8"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.6","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.6","Non-Hispanic White","14.6","1.2"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.6","Hispanic","13.3","1.1"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.6","Non-Hispanic AIAN","21.9","0.7"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.6","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.6","Non-Hispanic Black","17.6","0.8"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic AIAN","25","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic White","11.2","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","25","Hispanic","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","25","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","25","Non-Hispanic Black","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","25","Non-Hispanic White","11.2","2.2"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","25","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","11.2","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","25","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","11.2","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.2","Hispanic","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.2","Non-Hispanic AIAN","25","0.4"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.2","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.2","Non-Hispanic Black","No Data","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","8.9","Non-Hispanic AIAN","22.3","0.4"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","8.9","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","8.9","Non-Hispanic Black","13.5","0.7"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","8.9","Non-Hispanic White","12.1","0.7"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.3","Hispanic","8.9","2.5"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.3","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.3","Non-Hispanic Black","13.5","1.7"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.3","Non-Hispanic White","12.1","1.8"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","8.9","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","22.3","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","13.5","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","12.1","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","13.5","Hispanic","8.9","1.5"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","13.5","Non-Hispanic AIAN","22.3","0.6"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","13.5","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","13.5","Non-Hispanic White","12.1","1.1"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.1","Hispanic","8.9","1.4"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.1","Non-Hispanic AIAN","22.3","0.5"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.1","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.1","Non-Hispanic Black","13.5","0.9"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13","Non-Hispanic Black","16.2","0.8"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13","Non-Hispanic White","12.7","1.0"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","13","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","16.2","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","12.7","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","13","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","16.2","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","12.7","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Hispanic","13","1.2"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Non-Hispanic White","12.7","1.3"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.7","Hispanic","13","1.0"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.7","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.7","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.7","Non-Hispanic Black","16.2","0.8"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic White","10.1","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","10.1","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","10.1","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","10.1","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.1","Hispanic","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.1","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.1","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.1","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","7.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","7.3","Non-Hispanic Asian","3.3","2.2"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","7.3","Non-Hispanic Black","10.3","0.7"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","7.3","Non-Hispanic White","10.8","0.7"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","7.3","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","3.3","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","10.3","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","10.8","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","3.3","Hispanic","7.3","0.5"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","3.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","3.3","Non-Hispanic Black","10.3","0.3"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","3.3","Non-Hispanic White","10.8","0.3"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.3","Hispanic","7.3","1.4"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.3","Non-Hispanic Asian","3.3","3.1"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.3","Non-Hispanic White","10.8","1.0"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.8","Hispanic","7.3","1.5"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.8","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.8","Non-Hispanic Asian","3.3","3.3"
"2023","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","10.8","Non-Hispanic Black","10.3","1.0"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic AIAN","11.6","1.1"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.8","Non-Hispanic White","11.4","1.1"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","11.6","Hispanic","12.8","0.9"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","11.6","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","11.6","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","11.6","Non-Hispanic White","11.4","1.0"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","12.8","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","11.6","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","11.4","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","12.8","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","11.6","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","11.4","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.4","Hispanic","12.8","0.9"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.4","Non-Hispanic AIAN","11.6","1.0"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.4","Non-Hispanic Asian","No Data","Not Applicable"
"2023","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.4","Non-Hispanic Black","No Data","Not Applicable"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","9.2","Non-Hispanic AIAN","18.9","0.5"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","9.2","Non-Hispanic Asian","4.5","2.0"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","9.2","Non-Hispanic Black","10.9","0.8"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","9.2","Non-Hispanic White","9.5","1.0"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","18.9","Hispanic","9.2","2.1"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","18.9","Non-Hispanic Asian","4.5","4.2"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","18.9","Non-Hispanic Black","10.9","1.7"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","18.9","Non-Hispanic White","9.5","2.0"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","4.5","Hispanic","9.2","0.5"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","4.5","Non-Hispanic AIAN","18.9","0.2"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","4.5","Non-Hispanic Black","10.9","0.4"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","4.5","Non-Hispanic White","9.5","0.5"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.9","Hispanic","9.2","1.2"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.9","Non-Hispanic AIAN","18.9","0.6"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.9","Non-Hispanic Asian","4.5","2.4"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","10.9","Non-Hispanic White","9.5","1.1"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","9.5","Hispanic","9.2","1.0"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","9.5","Non-Hispanic AIAN","18.9","0.5"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","9.5","Non-Hispanic Asian","4.5","2.1"
"2023","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","9.5","Non-Hispanic Black","10.9","0.9"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.7","Non-Hispanic AIAN","19.2","0.7"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.7","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.7","Non-Hispanic Black","15.8","0.9"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.7","Non-Hispanic White","12.9","1.1"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","19.2","Hispanic","13.7","1.4"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","19.2","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","19.2","Non-Hispanic Black","15.8","1.2"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","19.2","Non-Hispanic White","12.9","1.5"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","13.7","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","19.2","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","15.8","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","12.9","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.8","Hispanic","13.7","1.2"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.8","Non-Hispanic AIAN","19.2","0.8"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.8","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","15.8","Non-Hispanic White","12.9","1.2"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.9","Hispanic","13.7","0.9"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.9","Non-Hispanic AIAN","19.2","0.7"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.9","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Carolina","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","12.9","Non-Hispanic Black","15.8","0.8"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.1","Non-Hispanic AIAN","32.4","0.7"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.1","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.1","Non-Hispanic Black","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Hispanic","23.1","Non-Hispanic White","11.8","2.0"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","32.4","Hispanic","23.1","1.4"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","32.4","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","32.4","Non-Hispanic Black","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","32.4","Non-Hispanic White","11.8","2.7"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","23.1","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","32.4","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","11.8","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","23.1","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","32.4","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","11.8","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.8","Hispanic","23.1","0.5"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.8","Non-Hispanic AIAN","32.4","0.4"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.8","Non-Hispanic Asian","No Data","Not Applicable"
"2023","North Dakota","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","11.8","Non-Hispanic Black","No Data","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic AIAN","No Data","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic Black","14.4","1.2"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic White","14.8","1.2"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","17.4","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","14.4","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","14.8","Not Applicable"
"2023","Ohio","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","17.4","Not Applicable"
